ID,Name,Year Published,Min Players,Max Players,Play Time,Min Age,Users Rated,Rating Average,BGG Rank,Complexity Average,Owned Users,Mechanics,Domains,id,bayesaverage,yearpublished
11421,Uisge,1983.0,2,2,30,10,44,6.11,14499,2.0,126.0,"Pattern Building, Point to Point Movement",Abstract Games,11421,5.51392,1983
211175,Undermine,2017.0,2,8,45,10,108,5.78,14500,2.0,336.0,Worker Placement,,211175,5.49956,2017
29107,Hop! Hop! Hop!,2007.0,2,6,15,4,56,6.09,14501,1.0,127.0,"Cooperative Game, Roll / Spin and Move",Children's Games,29107,5.51903,2007
129224,HERO versus GUARDIAN: A Game of Dungeon Craft,2013.0,2,4,60,9,75,5.94,14502,2.0,410.0,"Action Points, Cooperative Game, Dice Rolling, Modular Board",,129224,5.50818,2013
93493,Perigon,2011.0,2,2,40,8,37,6.23,14503,2.5,77.0,Unknown,,93493,5.51314,2011
4281,Freeloader,2002.0,3,6,90,10,199,5.64,14504,1.59,621.0,"Modular Board, Roll / Spin and Move, Trading",Abstract Games,4281,5.50978,2002
2111,Nix für Ungut!,1996.0,2,5,45,10,35,6.22,14505,1.33,69.0,Unknown,,2111,5.51162,1996
6130,Wohrom: Swords and Magic Against Evil Forces,1981.0,2,2,360,10,31,6.59,14506,3.4,74.0,"Dice Rolling, Grid Movement, Hexagon Grid, Movement Points, Ratio / Combat Results Table, Simulation, Variable Set-up",,6130,5.51025,1981
272711,Monsters vs. Heroes: Volume 2 - Cthulhu Mythos,2019.0,2,8,30,8,32,6.49,14507,0.0,81.0,"Card Drafting, Take That",,272711,5.52526,2019
3552,Infinity,1974.0,2,4,60,10,52,6.04,14508,1.67,149.0,"Set Collection, Tile Placement",,3552,5.51028,1974
168446,Doggy GO!,2014.0,1,4,15,6,92,5.86,14509,1.0,191.0,"Set Collection, Tile Placement",,168446,5.50543,2014
174529,Waterloo: Enemy Mistakes,2015.0,2,3,150,13,31,6.7,14510,3.6,113.0,"Auction/Bidding, Dice Rolling",Wargames,174529,5.51676,2015
3245,Cerberus: The Proxima Centauri Campaign,1979.0,2,2,120,12,65,6.16,14511,2.63,232.0,"Dice Rolling, Grid Movement, Hexagon Grid, Simulation",Wargames,3245,5.51492,1979
154682,Gib Gas!,2014.0,2,6,20,8,60,5.9,14512,1.0,116.0,"Auction/Bidding, Simultaneous Action Selection",,154682,5.51222,2014
7026,"Grunt: Tactical Combat in Vietnam, 1965",1971.0,1,2,120,12,46,6.21,14513,2.75,192.0,"Dice Rolling, Grid Movement, Hexagon Grid, Line of Sight, Movement Points, Ratio / Combat Results Table, Scenario / Mission / Campaign Game, Secret Unit Deployment, Simulation, Variable Set-up",Wargames,7026,5.51402,1971
16389,Undercut,2004.0,3,5,30,8,32,6.22,14514,2.33,28.0,"Auction/Bidding, Set Collection",Abstract Games,16389,5.51156,2004
66277,Sync Up!,2009.0,3,6,0,13,31,6.56,14515,1.0,73.0,"Betting and Bluffing, Paper-and-Pencil",,66277,5.51194,2009
6698,Shadowrun Duels,2003.0,2,2,30,8,153,5.73,14516,2.3,297.0,"Action Points, Dice Rolling, Variable Player Powers",Customizable Games,6698,5.51279,2003
25925,Origin of Failing Water,2005.0,3,4,30,10,84,5.78,14517,2.15,125.0,Trick-taking,,25925,5.50946,2005
162070,Populi Turolii,2014.0,3,8,20,8,36,6.27,14518,1.0,49.0,"Hand Management, Variable Player Powers, Voting",,162070,5.51242,2014
176400,The King's Men,2015.0,2,5,45,8,36,6.85,14519,1.33,47.0,"Card Drafting, Dice Rolling, Take That",,176400,5.51218,2016
25470,Summertime,2006.0,2,2,30,8,133,5.68,14520,1.58,270.0,"Card Drafting, Hand Management, Pattern Building, Tile Placement",,25470,5.51077,2006
186722,True Messiah,2018.0,2,4,120,13,30,7.16,14521,3.25,58.0,"Auction/Bidding, Deck Bag and Pool Building, Grid Movement, Hand Management, Tile Placement",,186722,5.51149,2018
283849,The Only Word: the Party Word Game,2019.0,1,12,20,6,30,6.5,14522,1.0,37.0,"Communication Limits, Cooperative Game, Deduction, Induction, Solo / Solitaire Game, Speed Matching, Team-Based Game",,283849,5.52956,2019
17909,PS,1988.0,2,4,45,8,36,6.27,14523,2.17,82.0,Dice Rolling,,17909,5.50815,1988
158760,Quack a-doodle Moo!,2014.0,3,8,30,7,31,6.24,14524,1.0,70.0,"Acting, Memory",,158760,5.50925,2014
15311,Halli Galli Extreme,2005.0,2,6,20,6,313,5.7,14525,1.24,681.0,"Acting, Memory, Pattern Recognition",,15311,5.50044,2005
10326,Woods & Water,1995.0,2,4,60,0,48,6.47,14526,1.25,99.0,"Card Drafting, Roll / Spin and Move",,10326,5.51502,1995
230065,Ink Monsters,2017.0,2,6,30,6,47,6.01,14527,0.0,127.0,"Card Drafting, Hand Management, Set Collection",,230065,5.50995,2017
33870,Quest Master,2002.0,2,6,60,14,38,6.48,14528,1.8,71.0,"Roll / Spin and Move, Variable Player Powers",,33870,5.51254,2002
231273,TerrorEyes,2017.0,2,6,10,5,43,6.05,14529,1.0,108.0,Dice Rolling,,231273,5.50946,2017
9343,Stapelei,2001.0,1,4,10,4,31,6.24,14530,0.0,60.0,Unknown,Children's Games,9343,5.51125,2001
33359,Weilong,2007.0,2,5,20,0,111,5.76,14531,1.48,284.0,"Dice Rolling, Set Collection, Variable Player Powers",Family Games,33359,5.50846,2007
101685,Dead Fellas,2011.0,2,6,30,8,90,5.89,14532,1.33,267.0,"Hand Management, Set Collection",,101685,5.51145,2011
217268,Wy?cig Odkrywców,2017.0,1,4,120,10,38,6.38,14533,3.0,64.0,Point to Point Movement,,217268,5.51082,2017
180908,Alan's Adventureland,2016.0,3,4,90,14,98,5.77,14534,2.0,237.0,"Card Drafting, Set Collection",,180908,5.50945,2016
4434,The Poll Game,2000.0,2,8,60,15,46,6.26,14535,1.0,72.0,Voting,,4434,5.51013,2000
257076,Vollpfosten,2018.0,3,8,20,7,41,6.15,14536,0.0,86.0,Pattern Recognition,,257076,5.50959,2018
300023,Die verlassene Bibliothek,2020.0,1,4,75,12,39,6.09,14537,2.0,100.0,Cooperative Game,,300023,5.53867,2020
26560,Asalto al Banco de Inglaterra,1982.0,2,6,120,8,43,6.19,14538,1.75,72.0,Roll / Spin and Move,,26560,5.51209,1982
6988,Nile,1967.0,2,4,60,6,72,5.96,14539,1.78,227.0,Tile Placement,,6988,5.51553,1967
13017,Animal Olympics,1989.0,2,4,10,7,65,5.9,14540,1.0,108.0,Betting and Bluffing,,13017,5.51714,1989
254029,Grand Dog Park,2018.0,2,6,30,8,33,6.9,14541,1.33,80.0,"Take That, Variable Player Powers",,254029,5.51082,2018
5994,Tsushima,1989.0,2,2,240,12,71,5.94,14542,2.59,386.0,Hexagon Grid,Wargames,5994,5.51608,1989
2833,Wanted!,1999.0,3,5,15,7,306,5.69,14543,1.0,648.0,Unknown,Children's Games,2833,5.513,1999
19630,Bone Wars: The Game of Ruthless Paleontology,2005.0,2,4,45,10,76,5.92,14544,1.67,126.0,Set Collection,,19630,5.5108,2005
120801,Nizam,2012.0,1,5,30,7,46,6.17,14545,2.0,55.0,"Card Drafting, Hand Management, Modular Board, Pattern Building, Set Collection",,120801,5.51596,2012
20810,Jenga Ultimate,1995.0,0,0,20,6,103,5.81,14546,1.0,204.0,Dice Rolling,,20810,5.50765,1995
260037,Composition,2020.0,2,5,60,8,34,9.19,14547,1.0,44.0,"Card Drafting, Variable Player Powers",,260037,5.52974,2020
317321,Darkest Dungeon: The Board Game,2021.0,1,4,120,14,65,7.11,14548,3.4,103.0,"Cooperative Game, Role Playing",,317321,5.82379,2022
187806,TimeBomb II,2015.0,4,6,30,0,45,6.02,14549,1.5,91.0,Unknown,,187806,5.50925,2015
210935,10 Dwarves,2016.0,2,4,10,8,31,6.24,14550,1.5,52.0,"Card Drafting, Cooperative Game, Memory, Pattern Building, Variable Player Powers",,210935,5.51113,2016
173800,Adorable Pandaring,2015.0,3,5,10,10,221,5.72,14551,1.22,549.0,"Hand Management, Set Collection",,173800,5.50231,2015
139842,Quinto Império,2013.0,2,4,90,8,40,6.67,14552,1.5,101.0,"Campaign / Battle Card Driven, Dice Rolling, Set Collection",,139842,5.51235,2013
11125,The Marne: Home Before the Leaves Fall,1972.0,2,2,4,12,40,6.19,14553,2.3,152.0,Hexagon Grid,Wargames,11125,5.51449,1972
155113,Ark of Animals,2014.0,2,4,30,6,61,5.92,14554,1.0,73.0,"Memory, Set Collection, Tile Placement",,155113,5.50566,2014
10171,RisiKo! Master,2002.0,3,6,180,0,78,6.02,14555,2.5,171.0,"Area-Impulse, Dice Rolling",Wargames,10171,5.50751,2002
173673,Legendary Showdown: Machines & Magic,2015.0,2,7,60,12,51,6.09,14556,1.0,222.0,"Hand Management, Player Elimination, Rock-Paper-Scissors, Take That",,173673,5.51318,2015
10783,The Official Dealer McDope Dealing Game,1971.0,2,5,90,0,40,7.14,14557,2.0,106.0,"Commodity Speculation, Dice Rolling, Trading",,10783,5.51405,1971
88011,AstroNuts,2012.0,2,4,30,8,53,6.15,14558,1.2,119.0,"Betting and Bluffing, Dice Rolling, Trading, Variable Player Powers",,88011,5.5076,2012
7081,Portable Adventures: Lair of the Rat-King,2003.0,2,4,60,13,95,5.81,14559,1.38,269.0,"Dice Rolling, Hand Management",,7081,5.5089,2003
11027,Reich: The Iron Dream of German Unification,1979.0,1,4,180,12,33,6.33,14560,2.83,116.0,"Area Majority / Influence, Area Movement, Card Drafting, Income, Player Elimination",Wargames,11027,5.51451,1979
30164,Mechwarrior Solaris VII,2007.0,2,8,20,12,37,6.24,14561,1.0,104.0,"Dice Rolling, Hexagon Grid, Set Collection, Variable Player Powers",,30164,5.51362,2007
175274,Labyrinth: The Paths of Destiny (Second Edition),2015.0,2,6,60,8,80,5.92,14562,2.29,87.0,"Area Movement, Dice Rolling, Hand Management, Hexagon Grid, Pattern Building, Tile Placement, Variable Player Powers",,175274,5.50543,2015
28121,Fluxx en Español,2006.0,2,6,30,8,117,5.76,14563,1.2,269.0,Unknown,,28121,5.51889,2006
36332,Field Command: Singapore 1942,2009.0,2,3,240,8,40,6.77,14564,1.67,108.0,"Area Movement, Dice Rolling",Wargames,36332,5.51362,2009
11124,Operation Sea Lion,1997.0,2,2,240,12,42,6.27,14565,3.0,319.0,"Dice Rolling, Hexagon Grid",Wargames,11124,5.51291,1997
153811,Wu Wei: Journey of the Changing Path,2014.0,1,6,90,14,34,7.22,14566,4.0,121.0,"Grid Movement, Modular Board, Point to Point Movement",,153811,5.51299,2018
3337,Double Down,1993.0,2,8,30,8,586,5.61,14567,1.06,1216.0,"Player Elimination, Take That","Family Games, Party Games",3337,5.52426,1993
161887,Amber Route,2014.0,2,4,60,8,95,5.68,14568,1.5,191.0,"Dice Rolling, Hand Management, Modular Board, Point to Point Movement",,161887,5.5091,2014
40198,Oktoberfest,2017.0,3,5,90,14,56,6.09,14569,2.67,252.0,"Area Majority / Influence, Auction/Bidding, Commodity Speculation, Stock Holding",,40198,5.51613,2017
19414,H2Olland,2005.0,2,4,60,8,59,6.03,14570,3.29,74.0,"Tile Placement, Variable Phase Order",,19414,5.50491,2005
13436,Hopp hopp Häschen,2004.0,2,5,15,3,170,5.69,14571,1.0,263.0,Dice Rolling,Children's Games,13436,5.51146,2004
55222,Clue: The Office,2009.0,3,6,45,9,131,5.87,14572,1.67,389.0,"Hand Management, Point to Point Movement, Roll / Spin and Move",,55222,5.51426,2009
4537,Baston,1985.0,2,6,120,12,41,6.18,14573,3.0,105.0,"Action Points, Action Queue, Modular Board, Point to Point Movement, Simultaneous Action Selection",,4537,5.514,1985
19432,Hexagonal Chess,1936.0,2,2,40,10,36,7.07,14574,4.0,46.0,Grid Movement,Abstract Games,19432,5.51015,1936
189816,Taco Takeover,2015.0,2,4,20,6,42,6.11,14575,1.0,109.0,"Pattern Building, Take That",,189816,5.50585,2015
30951,Nanu?,1989.0,2,4,10,4,86,5.82,14576,1.0,201.0,"Dice Rolling, Memory",Children's Games,30951,5.52167,1989
138206,How Many?,2013.0,2,2,15,8,49,6.06,14577,1.5,150.0,Memory,,138206,5.50951,2013
4675,"Knights of Justice: The Siege of Malta, 1565",1986.0,2,2,120,12,65,6.02,14578,3.17,323.0,"Dice Rolling, Grid Movement, Hexagon Grid, Ratio / Combat Results Table, Simulation",Wargames,4675,5.51098,1986
9784,Cold Days in Hell,2000.0,2,4,300,12,30,6.47,14579,3.75,107.0,"Campaign / Battle Card Driven, Dice Rolling, Hexagon Grid",Wargames,9784,5.51039,2000
261738,Blankout,2018.0,1,99,15,6,30,6.27,14580,1.0,72.0,"Dice Rolling, Paper-and-Pencil",,261738,5.51415,2018
257633,Nexus Infernum,2019.0,2,5,90,12,31,6.45,14581,2.0,65.0,"Dice Rolling, Set Collection, Worker Placement",,257633,5.53118,2019
31070,Horse Fair Card Game,2007.0,2,6,20,6,78,5.8,14582,1.08,124.0,"Set Collection, Voting",Family Games,31070,5.51217,2007
209649,Aurimentic,2016.0,2,4,90,12,92,6.11,14583,3.0,168.0,"Area Majority / Influence, Dice Rolling, Modular Board",,209649,5.50643,2016
26446,LovePigs (Porcellini),2007.0,4,14,15,10,58,6.33,14584,1.0,118.0,"Acting, Card Drafting, Modular Board, Team-Based Game",,26446,5.50819,2007
276641,Super Punch Fighter,2019.0,1,6,45,14,35,6.39,14585,0.0,107.0,Cooperative Game,,276641,5.51553,2019
163144,Scheffeln,2014.0,2,8,20,10,73,5.82,14586,1.67,110.0,Unknown,,163144,5.5093,2014
24127,Pokémon Trading Figure Game,2006.0,2,2,10,0,72,6.15,14587,1.36,102.0,Area Movement,Customizable Games,24127,5.52101,2006
118001,Kleine Fotosafari,2012.0,2,4,20,6,95,5.75,14588,1.29,156.0,Pattern Building,,118001,5.5124,2012
167718,Escola de Dragões,2014.0,2,4,15,8,38,6.3,14589,1.0,81.0,Card Drafting,,167718,5.50675,2014
184861,Hawken: Real-Time Card Game - Scout vs. Grenadier,2014.0,2,2,20,14,30,6.23,14590,1.0,118.0,"Campaign / Battle Card Driven, Hand Management, Simultaneous Action Selection",,184861,5.51038,2014
182540,Robots & Rockets,2015.0,2,4,35,8,39,6.22,14591,1.0,131.0,"Hand Management, Set Collection, Take That",,182540,5.51116,2015
156113,Grim End Manor,2014.0,2,6,30,12,44,6.03,14592,1.5,87.0,"Card Drafting, Hand Management",,156113,5.50992,2014
38826,San Juan Hill: The Santiago Campaign 1898,2009.0,2,2,60,12,40,6.33,14593,2.33,263.0,Hexagon Grid,"Abstract Games, Wargames",38826,5.5119,2009
32969,Innsmouth Escape,2008.0,2,5,30,12,244,5.62,14594,2.0,530.0,"Area Movement, Dice Rolling, Hidden Movement, Point to Point Movement, Secret Unit Deployment",Thematic Games,32969,5.50817,2008
140097,Imagem & Ação: No Limite,2008.0,0,0,60,10,37,6.28,14595,1.0,64.0,"Line Drawing, Team-Based Game, Time Track",,140097,5.51546,2008
155836,Hollywood Game Night Party Game,2014.0,4,8,0,12,60,5.88,14596,1.33,239.0,Action Queue,,155836,5.51238,2014
87876,The Card Game of Oz,2014.0,1,4,20,14,66,6.0,14597,1.33,181.0,"Card Drafting, Dice Rolling, Hand Management, Point to Point Movement, Storytelling, Variable Phase Order, Variable Player Powers","Customizable Games, Thematic Games",87876,5.51036,2014
275777,Erune,2021.0,2,5,120,12,31,9.58,14598,0.0,10.0,"Action Points, Dice Rolling, Modular Board, Paper-and-Pencil, Role Playing, Team-Based Game",,275777,5.58381,2021
139374,DTC,2012.0,2,6,20,7,60,6.05,14599,1.38,92.0,Betting and Bluffing,Family Games,139374,5.51543,2012
36523,Castellers,2008.0,2,4,30,0,155,5.67,14600,1.4,209.0,Set Collection,Family Games,36523,5.50413,2008
29291,Tako Judo,2007.0,2,4,30,10,45,6.0,14601,2.0,51.0,"Area Movement, Enclosure, Pattern Building, Point to Point Movement, Team-Based Game",Abstract Games,29291,5.51075,2007
91394,Ring-A-Ding-Ding,2011.0,2,6,10,4,113,5.71,14602,1.0,190.0,Pattern Building,,91394,5.50752,2011
14128,Jupiter,1993.0,2,4,15,8,41,6.12,14603,1.38,86.0,Tile Placement,Abstract Games,14128,5.5165,1993
15334,Sag's mit Symbolen,2005.0,3,6,45,12,41,5.96,14604,1.0,55.0,"Pattern Recognition, Team-Based Game",,15334,5.5105,2005
40653,Walter Wick Can You See What I See?,2009.0,2,6,15,4,36,5.93,14605,1.2,72.0,Pattern Recognition,Children's Games,40653,5.51071,2009
210350,Contária,2016.0,3,5,25,12,41,6.09,14606,2.5,72.0,"Hand Management, Memory, Take That",,210350,5.50651,2016
4245,Asteroid Zero-Four,1979.0,2,2,60,12,54,6.17,14607,2.57,155.0,"Dice Rolling, Hexagon Grid, Simulation",Wargames,4245,5.51229,1979
4579,Pirates des Caraïbes,1997.0,3,6,120,10,55,5.87,14608,2.0,112.0,"Hand Management, Set Collection, Team-Based Game, Variable Player Powers",,4579,5.51211,1997
75783,Draco,2010.0,2,2,15,6,34,6.29,14609,1.0,63.0,Unknown,,75783,5.50977,2010
64520,Gongor Whist,2008.0,1,1,10,0,31,6.22,14610,2.0,20.0,Trick-taking,,64520,5.5149,2008
259554,Spoilers: Popcorn Edition,2018.0,2,10,30,14,48,6.15,14611,1.0,82.0,"Betting and Bluffing, Team-Based Game",,259554,5.50493,2018
67144,Frutti di Mare,2009.0,2,6,20,6,79,5.86,14612,1.0,125.0,"Commodity Speculation, Hand Management",Children's Games,67144,5.50734,2009
117885,Chef Cuckoo!,2012.0,3,8,20,7,46,6.0,14613,1.0,103.0,"Storytelling, Voting",,117885,5.50889,2012
3540,Tic Tac Chec,1995.0,2,2,10,0,68,6.0,14614,2.17,202.0,"Grid Movement, Pattern Building",Abstract Games,3540,5.5105,1995
287678,Rat Attack,2019.0,2,2,30,8,31,6.36,14615,2.0,62.0,"Pattern Building, Take That, Tile Placement",,287678,5.52929,2019
235249,Alchemistry,2017.0,1,4,60,16,52,7.25,14616,2.29,82.0,"Hand Management, Tile Placement",,235249,5.51557,2017
173669,Backstab Card Game,2015.0,2,4,60,8,30,6.73,14617,2.0,87.0,"Campaign / Battle Card Driven, Take That",,173669,5.51173,2015
146204,Ruckus: The Goblin Army Game,2014.0,2,4,20,8,91,6.11,14618,2.25,296.0,"Card Drafting, Deck Bag and Pool Building, Hand Management",,146204,5.50532,2014
144874,Trailer Park Boys Board Game,2013.0,2,6,90,18,41,6.71,14619,1.67,97.0,"Dice Rolling, Pick-up and Deliver, Roll / Spin and Move",,144874,5.50881,2013
115944,another damn Civilization game,2011.0,2,4,40,10,45,5.99,14620,1.93,227.0,Dice Rolling,Strategy Games,115944,5.51081,2011
1007,Die Hanse,1993.0,3,6,75,10,164,5.7,14621,2.26,379.0,"Pick-up and Deliver, Team-Based Game",,1007,5.50979,1993
65242,"Shiloh: Bloody April, 1862",2010.0,1,2,180,12,32,6.25,14622,2.88,232.0,"Dice Rolling, Hexagon Grid, Movement Points",Wargames,65242,5.50722,2010
4570,Wordsters,1991.0,2,6,60,12,65,5.87,14623,1.33,225.0,Unknown,,4570,5.51721,1991
256915,Dice & Dragons,2018.0,1,5,30,8,91,5.9,14624,1.0,216.0,"Cooperative Game, Dice Rolling, Role Playing",,256915,5.50982,2018
66533,Turning Point,2009.0,2,2,90,12,33,6.17,14625,1.75,108.0,"Campaign / Battle Card Driven, Hexagon Grid",Wargames,66533,5.50993,2009
25069,Med andra ord,2001.0,4,8,20,8,119,5.77,14626,1.25,190.0,Cooperative Game,,25069,5.52216,2001
14715,Dueling Nobles,2004.0,2,2,20,8,44,6.57,14627,1.93,78.0,"Card Drafting, Dice Rolling, Hand Management, Variable Player Powers",,14715,5.51173,2004
1866,Brainstorm,1990.0,2,4,60,12,177,5.69,14629,1.62,341.0,Unknown,,1866,5.50934,1990
3557,Steppe,1985.0,2,2,20,10,33,6.35,14630,2.4,90.0,Tile Placement,Abstract Games,3557,5.50902,1985
882,Derby,2000.0,3,5,60,0,43,6.03,14631,1.67,91.0,Betting and Bluffing,,882,5.50965,2000
105602,Dabble,2011.0,2,4,60,10,73,5.92,14632,1.4,225.0,Unknown,,105602,5.51801,2011
30081,Salvo!,2007.0,1,1,60,12,34,6.35,14633,1.33,125.0,Paper-and-Pencil,Wargames,30081,5.51394,2007
146728,Badass Zombie Killers,2013.0,2,6,15,0,35,6.09,14634,1.0,113.0,Unknown,,146728,5.51251,2013
10348,Second Front Now!,1997.0,1,2,240,12,36,6.4,14635,2.83,269.0,"Dice Rolling, Hexagon Grid",Wargames,10348,5.51103,1997
201144,Merrill's Marauders: Commandos in Burma 1943-1944,2016.0,1,1,120,0,41,6.28,14636,2.0,188.0,"Point to Point Movement, Solo / Solitaire Game",,201144,5.52209,2016
147418,Ajo y Agua,2013.0,4,6,20,8,58,6.01,14637,1.5,73.0,"Hand Management, Role Playing, Team-Based Game, Variable Player Powers",,147418,5.51097,2013
2487,Why,1958.0,2,4,45,12,98,5.82,14638,1.22,357.0,"Roll / Spin and Move, Set Collection, Trading",,2487,5.50909,1958
112811,Search for Gnomes,2012.0,2,4,35,8,34,6.26,14639,1.6,59.0,Memory,,112811,5.51191,2012
143200,Jungle Speed: Silver,2013.0,3,4,0,7,68,5.83,14640,1.2,234.0,Pattern Recognition,,143200,5.50529,2013
2098,Heresy,1995.0,2,5,90,12,109,5.76,14641,3.2,207.0,Voting,Customizable Games,2098,5.51411,1995
17577,Granny Apples,2005.0,2,6,15,8,132,5.7,14642,1.3,303.0,Dice Rolling,,17577,5.50941,2005
217863,Unauthorized,2017.0,6,12,40,12,44,6.26,14643,2.0,199.0,"Hand Management, Variable Player Powers",,217863,5.50627,2017
7973,My Haunted Castle,1989.0,2,4,20,6,86,5.76,14644,1.14,222.0,Memory,,7973,5.51039,1989
13767,Scene It? 007,2004.0,2,4,30,13,140,5.73,14645,1.71,411.0,Roll / Spin and Move,,13767,5.51149,2004
244913,Brainwaves: The Brilliant Boar,2018.0,1,4,15,8,32,6.88,14646,1.0,108.0,Memory,,244913,5.51558,2018
138470,Erie Railroad,2013.0,3,5,30,0,52,5.93,14647,2.0,114.0,"Auction/Bidding, Stock Holding",,138470,5.52503,2013
5224,Vitoria 1813,1997.0,2,2,180,12,33,6.4,14648,2.67,196.0,"Hexagon Grid, Simulation",Wargames,5224,5.5103,1997
142963,Cache Me If You Can!: The Geocaching Board Game,2013.0,2,4,60,8,42,6.71,14649,2.5,118.0,"Set Collection, Variable Player Powers",,142963,5.51139,2013
35207,Likewise!,2008.0,3,6,35,12,137,5.78,14650,1.17,435.0,"Dice Rolling, Line Drawing",,35207,5.51524,2008
37059,Charioteer,2008.0,2,5,40,0,35,6.13,14651,2.25,59.0,"Auction/Bidding, Card Drafting",,37059,5.50905,2008
8134,History of War,2003.0,2,6,60,14,96,6.02,14652,2.57,277.0,"Campaign / Battle Card Driven, Card Drafting, Hand Management",Wargames,8134,5.51278,2003
218854,Invisible Ink,2017.0,3,6,30,10,65,5.84,14653,2.0,121.0,Unknown,,218854,5.51171,2017
251444,Penny Rails,2019.0,2,2,20,8,50,6.1,14654,2.0,295.0,"Hand Management, Network and Route Building, Stock Holding, Tile Placement",,251444,5.50133,2019
73241,Bastogne: A Desperate Defense,2010.0,2,2,60,12,36,6.16,14655,1.8,182.0,"Hexagon Grid, Simulation",Wargames,73241,5.51483,2010
24826,Zatre: Das Kartenspiel,2006.0,2,4,30,8,82,5.82,14656,1.43,214.0,Tile Placement,Abstract Games,24826,5.51129,2006
34218,Slush Fund,2008.0,2,4,20,0,39,6.06,14657,2.0,96.0,Hand Management,,34218,5.50891,2008
182556,Shinobi,2015.0,4,6,20,10,104,5.75,14658,1.5,247.0,Player Elimination,,182556,5.50768,2015
164010,Moriarty's Machinations,2014.0,5,10,30,13,40,6.22,14659,2.33,107.0,"Acting, Voting",,164010,5.51137,2014
8132,Winter Fury: The Battle of Tolvajärvi 1939,2001.0,2,2,360,14,64,5.99,14660,2.73,334.0,"Chit-Pull System, Dice Rolling, Hexagon Grid, Variable Phase Order",Wargames,8132,5.51424,2001
193695,Let Them Eat Cake,2016.0,3,6,60,12,127,5.74,14661,2.33,423.0,"Bribery, Simultaneous Action Selection, Trading, Voting",,193695,5.50217,2016
274053,Vintage Racers,2019.0,2,4,15,12,36,6.37,14662,1.33,198.0,Card Drafting,,274053,5.50112,2019
32885,Sequence: States & Capitals,2006.0,2,6,15,7,98,5.73,14663,1.0,394.0,Pattern Building,Abstract Games,32885,5.52068,2006
131200,Quarantine Z,2013.0,3,5,45,13,58,5.89,14664,2.0,174.0,"Area Movement, Cooperative Game, Simultaneous Action Selection, Trading, Variable Player Powers",,131200,5.50934,2013
2149,Renfield,1999.0,4,7,60,10,156,5.64,14666,1.35,588.0,"Betting and Bluffing, Trick-taking",,2149,5.51751,1999
6119,Laser Attack,1978.0,2,4,20,7,69,5.99,14667,1.17,160.0,"Pick-up and Deliver, Point to Point Movement",Children's Games,6119,5.50337,1978
209642,Sherlock Holmes and Moriarty's Web,2016.0,3,6,45,10,75,6.24,14669,1.67,196.0,"Cooperative Game, Modular Board, Network and Route Building, Tile Placement, Variable Player Powers",,209642,5.51146,2016
12059,"The Ottomans: Rise of the Turkish Empire, 1453-1571",2004.0,2,4,180,0,49,6.28,14670,2.91,297.0,"Area Movement, Chit-Pull System, Variable Player Powers",Wargames,12059,5.50887,2004
98197,Labyrinth: The Paths of Destiny,2011.0,2,6,45,10,134,5.91,14671,2.0,139.0,"Area Movement, Dice Rolling, Hand Management, Hexagon Grid, Modular Board, Pattern Building, Tile Placement, Variable Player Powers",,98197,5.5086,2011
1884,Fireside Football,1996.0,3,6,240,12,62,5.89,14672,1.8,120.0,Simultaneous Action Selection,,1884,5.51201,1996
90016,Tricky,2011.0,2,5,20,7,65,5.85,14673,1.14,146.0,Dice Rolling,,90016,5.51125,2011
166556,Aqua Brunch,2014.0,3,7,20,8,62,5.91,14674,1.0,83.0,"Hand Management, Simultaneous Action Selection",,166556,5.51068,2014
3499,3-D Chess,1977.0,2,2,90,0,129,5.91,14675,4.07,238.0,Grid Movement,Abstract Games,3499,5.50902,1851
130598,10 Tage durch Deutschland,2012.0,2,4,30,8,31,6.34,14676,1.5,57.0,"Hand Management, Set Collection",,130598,5.51308,2012
5460,The Deck of Dice,1997.0,2,4,30,6,44,6.25,14677,1.17,157.0,"Card Drafting, Hand Management",,5460,5.50751,1997
7947,Lucky Catch,1997.0,2,5,10,5,43,6.11,14678,1.33,119.0,"Dice Rolling, Hand Management, Memory",Children's Games,7947,5.50954,1997
5437,Raid on Iran,1980.0,1,2,60,12,87,6.0,14680,1.86,361.0,"Hexagon Grid, Simulation",Wargames,5437,5.51649,1980
227599,Brew Dice,2017.0,2,4,10,21,57,6.2,14681,1.0,101.0,"Dice Rolling, Pattern Building",,227599,5.51167,2017
168728,The Hen Commandments,2015.0,3,8,45,15,94,5.92,14682,2.0,141.0,"Role Playing, Storytelling, Voting",,168728,5.50733,2015
3657,Redemption: City of Bondage,1996.0,1,4,45,8,110,5.83,14683,2.0,244.0,"Roll / Spin and Move, Variable Player Powers",,3657,5.51145,1996
10855,Le Paresseux,1990.0,3,6,45,7,45,6.02,14684,1.0,66.0,Unknown,,10855,5.50838,1990
257411,This Game Goes to Eleven,2018.0,2,6,30,8,80,5.78,14685,1.0,297.0,Push Your Luck,,257411,5.52534,2018
205495,1001,2016.0,2,8,45,8,55,6.11,14686,2.0,110.0,"Action Queue, Grid Movement, Simultaneous Action Selection, Voting",,205495,5.509,2016
6660,Cubus,1987.0,2,6,20,10,103,5.76,14687,1.91,256.0,"Modular Board, Tile Placement",Abstract Games,6660,5.50803,1987
